author,updated_at,like_count,text,video_id,public
@striker_9,2024-07-01T15:14:21Z,0,Hindu hone ka matlab yeh bhi nahi ki koi kuch bhi karein jhaansa de usko naa koota jaye..Jabardasti dusro k vichar unka ghatiya rehen sehen kanoon thopoge toh Hindu sehen nahi karega...Hindu Sanchay aur sanhaar dono jaanta hai..,uX7xsHsmSSo,TRUE
@Sankalp2n7t,2024-07-01T15:14:16Z,0,Bhai ek number Rahul Gandhi ka yea wala face phly baaar deakha,uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:14:16Z,0,Pappo khan your DNA is pure Muslim no doubt,uX7xsHsmSSo,TRUE
@madovermomos3927,2024-07-01T15:13:59Z,0,Firoz ka nawasa parliment..  parliament me sab hindu ko hinsak bol raha hai.. or shanti ka gyan pel raha hai.. pappu ko samjhao sir name churane se koi Gandhi nahi ban jata..,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:13:48Z,0,"Opening hotel with name of hotel should prepare idly and dosa, only by opening hotel cannot be claimed as doing business. That's what happened during Congress,",uX7xsHsmSSo,TRUE
@RajkumarYadav-ep5tu,2024-07-01T15:13:41Z,0,Too good Rahul ji,uX7xsHsmSSo,TRUE
@dineshadireddy4647,2024-07-01T15:13:37Z,0,"""BJP DOESN'T REPRESENT ENTIRE HINDU COMMUNITY "" PERIOD",uX7xsHsmSSo,TRUE
@AmareshNayak1669,2024-07-01T15:13:36Z,0,Thats a real Opposition.. Modi ji taken for a ride bcz of his own fucked up statements,uX7xsHsmSSo,TRUE
@veerendratolnure7852,2024-07-01T15:13:31Z,0,Don't understand what's the debate is for,uX7xsHsmSSo,TRUE
@infinityshorts6219,2024-07-01T15:13:24Z,0,lagta hai rahul  gandhiji ne shivji ke prachand roop ke bare mai nahi padha.,uX7xsHsmSSo,TRUE
@adityavi8938,2024-07-01T15:13:03Z,0,But Rahul Ali ki congress party pura muslim samaj hai,uX7xsHsmSSo,TRUE
@usmankhaki,2024-07-01T15:13:02Z,0,Rahul is powerful opposition leader,uX7xsHsmSSo,TRUE
@rameezqureshi127,2024-07-01T15:12:59Z,0,Nailed it Rahul Ji roar like a lion,uX7xsHsmSSo,TRUE
@santossbeedaysee,2024-07-01T15:12:50Z,0,Rahul bokhla gayahe,uX7xsHsmSSo,TRUE
@kevigracy-xv4ou,2024-07-01T15:12:45Z,0,Congrats Rahul,uX7xsHsmSSo,TRUE
@unitypohti8660,2024-07-01T15:12:41Z,0,God bless you Rahul,uX7xsHsmSSo,TRUE
@studybuddy567,2024-07-01T15:12:35Z,0,Gandhi is not the father of the nation.,uX7xsHsmSSo,TRUE
@daskstudio2330,2024-07-01T15:11:58Z,0,Pappu bada ho gaya,uX7xsHsmSSo,TRUE
@KishorKumar-br5rj,2024-07-01T15:11:52Z,0,Can you expect anything positive from conspiratoress,uX7xsHsmSSo,TRUE
@udayintech,2024-07-01T15:11:14Z,0,Isse accha din kya chahiye -,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:11:12Z,0,Should teach about the status of India World wide,uX7xsHsmSSo,TRUE
@Animationstories-b6c,2024-07-01T15:11:12Z,0,"Pele bhgwan khub tarakki deta hai 
Khub upar tak lekar jata hai like modi ji.

Lekin khud ko bhgwaan btaan lg jana
To bhgwaan k ghr dair hai andher nhi .",uX7xsHsmSSo,TRUE
@Melroy-xv5ix,2024-07-01T15:11:09Z,0,"Let democracy prevail,",uX7xsHsmSSo,TRUE
@de2jx,2024-07-01T15:11:08Z,0,RaGa is right. No religion tells hatred or violence,uX7xsHsmSSo,TRUE
@SRIUJJALESWAR,2024-07-01T15:11:02Z,0,Teri maa ki rahul gandhi,uX7xsHsmSSo,TRUE
@bireswarsinha44,2024-07-01T15:10:56Z,0,Busterd,uX7xsHsmSSo,TRUE
@kevigracy-xv4ou,2024-07-01T15:10:47Z,0,Rahul we support u,uX7xsHsmSSo,TRUE
@NoComments12342,2024-07-01T15:10:45Z,0,"Did you noticed viewers,that at the last moment how Narendra Modi is trying to pour petrol on fire.. that's the truth about BJP.. if someone speak out the truth,BJP will always stand against that particular person.. that's the main reason why I don't vote BJP from the first time I was eligible for vote.. today I feel proud to be anti BJP..",uX7xsHsmSSo,TRUE
@dhananjay9984,2024-07-01T15:10:43Z,0,BJP kabhi v hindu the he nahi..sirf hinduo ke naam per nautanki,uX7xsHsmSSo,TRUE
@kevigracy-xv4ou,2024-07-01T15:10:27Z,0,Speak English,uX7xsHsmSSo,TRUE
@infinityshorts6219,2024-07-01T15:10:19Z,0,rahul gandhiji ko drama karne ke alawa kuch nahi aata.,uX7xsHsmSSo,TRUE
@jiturawat9932,2024-07-01T15:10:02Z,0,BJP is not represent  Hinduism.,uX7xsHsmSSo,TRUE
@TLSEXPLORE,2024-07-01T15:09:54Z,1,Modi Yogi be like achcha achcha humko sikha rahiya hai Kaun Shiv ji hai yah rong number hai .,uX7xsHsmSSo,TRUE
@lhichelokhutso1322,2024-07-01T15:09:47Z,0,"Rahul sir, we wanted you to be PM of India but if there is not a strong opposition leader like you our country will not go forward...
Long live Rahul Gandhi",uX7xsHsmSSo,TRUE
@SatishALaudea,2024-07-01T15:09:35Z,0,pura musalmaan samaj bhi congress nahi hai,uX7xsHsmSSo,TRUE
@NatureLoverProtector,2024-07-01T15:09:34Z,1,Sonia ek bar dancer hai,uX7xsHsmSSo,TRUE
@Bepositive-np6wz,2024-07-01T15:09:33Z,0,"If Rahul Gandhi sir supports one child policy to all religions,  if he supports reservations should be given to only financial backward people of all religions, then I will support him definitely.",uX7xsHsmSSo,TRUE
@ImTheStar_Tiyasha,2024-07-01T15:09:22Z,0,It's good to see opp. Leader has learnt and discovered Abhaya Mudra.,uX7xsHsmSSo,TRUE
@infinityshorts6219,2024-07-01T15:09:07Z,0,rahul gandiji ne apne dimag mai jis  hindu ki kalpana kr rakhi hai us se pata chalta hai ki inko hindu aur sanatan ke bare mai kuch nahi malum.,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:09:01Z,0,don't know about how to speak about real problems,uX7xsHsmSSo,TRUE
@twinkleroseksyiemiong5123,2024-07-01T15:08:45Z,0,"I suppose the party who save democracy we are the citizens of India we are not allowed to change constitution we need democracy for everyone , christian,hindu muslim budhism they are people like you and me don't seperate religion save india save democracy because we are all just human we live now we will same oneday so let them to worship free because we love our country we don't want to change constitution",uX7xsHsmSSo,TRUE
@AAA-ny3vd,2024-07-01T15:08:42Z,0,Owl baba Hindu ho gaye,uX7xsHsmSSo,TRUE
@najmi_editz,2024-07-01T15:08:25Z,0,Why rahul Gandhi turning back to back or because he can't look into modi ji eyes,uX7xsHsmSSo,TRUE
@saktinanda6995,2024-07-01T15:08:25Z,0,See the face of mr. Narendra Modi it says wht he is actually. How he has been doing dirty politics since years.,uX7xsHsmSSo,TRUE
@monoranjanbhattacharyya3031,2024-07-01T15:08:21Z,0,Rahul Gandhi is a perfect political leader more than Modi.,uX7xsHsmSSo,TRUE
@zaheerahmed-bt9ix,2024-07-01T15:08:18Z,0,"Wow RG what a comeback, absolutely firing speech... Hila dala",uX7xsHsmSSo,TRUE
@TLSEXPLORE,2024-07-01T15:07:59Z,1,MP beside Pappu be..like.-- Abee jo bhi script me tha jaldi bol muje panvel ke liye niklana hai...,uX7xsHsmSSo,TRUE
@kaminidurga604,2024-07-01T15:07:55Z,0,Rahul Gandhi hinduo ki itni fikar hai toh please Bharat ko Hindu rastra ghoshit karwa do 500 seet congress ko.,uX7xsHsmSSo,TRUE
@KomTvdelhi,2024-07-01T15:07:48Z,1142,Parliament is the real place to deliver public voice I have just seen today...,uX7xsHsmSSo,TRUE
@ashutosh3206,2024-07-01T15:07:31Z,0,He is wasting time by preaching. He is not raising the correct point only muscle power.,uX7xsHsmSSo,TRUE
@livingstoninvai5451,2024-07-01T15:07:15Z,4,"Rahul Gandhi Ji, you are right by saying that.",uX7xsHsmSSo,TRUE
@Taraklocal7,2024-07-01T15:07:13Z,0,This shows how anti this fellow on hindus stupid congress fellow,uX7xsHsmSSo,TRUE
@SunilDako,2024-07-01T15:07:00Z,0,Ruhul gandhi jindabad,uX7xsHsmSSo,TRUE
@porishmitagogoi7503,2024-07-01T15:06:44Z,0,Poppu hi muslim hain,uX7xsHsmSSo,TRUE
@NADARAJAH18,2024-07-01T15:06:31Z,0,Work for the country  not for self interest,uX7xsHsmSSo,TRUE
@NazirAhmad-j6m,2024-07-01T15:06:18Z,0,"Love from kashmir 
Rahul gandhi",uX7xsHsmSSo,TRUE
@TLSEXPLORE,2024-07-01T15:06:02Z,1,Bhai Rahul bhai Ghandi Aap Chitra nhi apne Charitra pe Dyan de toh jyda acha hoga.. Chitra hamre pas hai,uX7xsHsmSSo,TRUE
@ArnovBag-q1v,2024-07-01T15:05:57Z,95,We need this type of opposition,uX7xsHsmSSo,TRUE
@munimulhaque271,2024-07-01T15:05:48Z,0,"Kuch hoo yea na hoo...
Option or ruling party ka yea.... 
Mixer accah laga",uX7xsHsmSSo,TRUE
@navsin17,2024-07-01T15:05:41Z,0,"illiterate rahul gandhi. accept the truth that islam is foreign religion, formed and spread through violence. you are too scared by maulanas.",uX7xsHsmSSo,TRUE
@ShoaibShaikh-ww3he,2024-07-01T15:05:19Z,0,Rahul ne bura pela,uX7xsHsmSSo,TRUE
@mnd3607,2024-07-01T15:05:13Z,0,DMK yuvaraja said Eliminate Sanatana Dharma like dengue ...not a single word uttered by incompetent dynast...pappu should stop being Anti Hindu first...,uX7xsHsmSSo,TRUE
@vasumg8042,2024-07-01T15:04:59Z,0,"""Jesus is the real God in the world "" - who said this during ""JoDo Bharat""",uX7xsHsmSSo,TRUE
@TLSEXPLORE,2024-07-01T15:04:53Z,1,Mahadev be Like -Maine ky kiya Muje kyu gasit rahe ho Apna apna dekh lo..I am busy in meditation..let me focus,uX7xsHsmSSo,TRUE
@kkokloko,2024-07-01T15:04:50Z,0,Stupid person playing politics with god,uX7xsHsmSSo,TRUE
@ranganathht8996,2024-07-01T15:04:29Z,0,Who is rahul but today Rahul,uX7xsHsmSSo,TRUE
@akshaybarala4442,2024-07-01T15:04:22Z,1,"Shivji ki photo nhi dikha skte or bjp wale hindu bnte h, owaisi k bhai h ye",uX7xsHsmSSo,TRUE
@minkeshratan2567,2024-07-01T15:04:03Z,0,"Now the debates in parliament will be great.
As the opposition and ruling party both are unable to show complete dominanace


The era of coalation govt has came again .",uX7xsHsmSSo,TRUE
@JaswinderSingh-bo1cv,2024-07-01T15:03:49Z,0,Rahul Gandhi keep up with the good work,uX7xsHsmSSo,TRUE
@daimarid,2024-07-01T15:03:49Z,0,Rahul keliye one like tu banta hai,uX7xsHsmSSo,TRUE
@karna8658,2024-07-01T15:03:48Z,0,Where is the picture of Allah,uX7xsHsmSSo,TRUE
@kunalpatil1521,2024-07-01T15:03:37Z,1,Rahul Gandhi is an idiot what he is saying in term of snake,uX7xsHsmSSo,TRUE
@nishantbhardwaj2773,2024-07-01T15:03:28Z,2,"Khangress, A curse to INDIA",uX7xsHsmSSo,TRUE
@yashjaiswal4524,2024-07-01T15:03:23Z,0,rahul gandhi just paying with hinduism just non sense is being in parliament so ambrassing for people of india,uX7xsHsmSSo,TRUE
@wkmashangva4883,2024-07-01T15:03:13Z,0,This is the reason why we need opposition...else Adani and Ambani will loot my house in Manipur,uX7xsHsmSSo,TRUE
@cybertechdhruba9524,2024-07-01T15:03:08Z,0,Yee sab mental.,uX7xsHsmSSo,TRUE
@Nini-ou7gd,2024-07-01T15:03:02Z,1,"India m intni problems h, why are we discussing Hinduism and gods, and some motivation videos, is this made for this discussion",uX7xsHsmSSo,TRUE
@kkokloko,2024-07-01T15:02:07Z,0,Aur Lao pappu ko government me,uX7xsHsmSSo,TRUE
@deepakyogi5943,2024-07-01T15:02:05Z,0,Are ye kehna Kya chahte hain....yaar....kis chiz ka fear...,uX7xsHsmSSo,TRUE
@jiturawat9932,2024-07-01T15:01:49Z,1,RaGa Fires on Modi..,uX7xsHsmSSo,TRUE
@NagendraKumarSamal-v4h,2024-07-01T15:01:45Z,0,Galat Kuchh bolna Nahin Chahta tha lekin galat bolane ke liye Rahul Gandhi ne majbur Kar Diya main Rahul Gandhi Ko Itna hi bolata hun Rahul Gandhi Jo bol raha hai ki main Hindu hun Hindu hun are bhai Tu kaun sa kaun sa metal Tera andar mein ghus ke tu Paida Hua pata nahin Re Na Hindu hai na Muslim hai na Christian Naina Farsi Hai To Kya Hai sale Tu dusra ko Gyan deta hai aap log Hindu Nahin Hai Nahin Hai Tu kaun sa Hindu Hai Tujhe Hindu Hai To tere ko Jagannath Mandir Mein Kyon ghusne nahin diya Tere Man ko kyon ghusne nahin diya bolna to bol abhi Chilla Chilla Ke bolna hai na to bol to kaun sa Hindu hai Jo Hindu Nahin Hai vah Humko sikhaega Kaun Hindu Hai Kaun Hindu Nahin Hai Jo jakar Muslim ka Pakda pahan leta hai dusra ka Christian ka vah Humko bolega Hamara Pradhanmantri kya hai are tu kya hai re sale Tu To Hindustan Ki Hai Ki Nahin Nahin Humko Pata Nahin Hai Kyunki Tu dusra Jagah Mein padhaai Karke Aaya dusra state mein bhi Paida Hua Hoga idhar Mein Paida Nahin Hua Hai Tu Tu Italy ka hai tu jakar Tera Italy ka gyan De Italy mein de idhar Nahin bhai idhar only Modi,uX7xsHsmSSo,TRUE
@itsvvdvanviharidas8899,2024-07-01T15:01:35Z,2,Gali gali main shoor hai Rahul Khan Kamina hai,uX7xsHsmSSo,TRUE
@Amankumar-cw7sj,2024-07-01T15:01:32Z,1,All dacoits came together to do drama.,uX7xsHsmSSo,TRUE
@tarushgupta6616,2024-07-01T15:01:31Z,0,Rahul Gandhi seems to be leading the opposition very well here.,uX7xsHsmSSo,TRUE
@rocky-t4g,2024-07-01T15:01:25Z,0,voice of india only and only rahul gandhi sir,uX7xsHsmSSo,TRUE
@mrvro4404,2024-07-01T15:01:13Z,0,Pappu pagal ho gya hai,uX7xsHsmSSo,TRUE
@airy_cloud,2024-07-01T15:01:10Z,0,Well said,uX7xsHsmSSo,TRUE
@abhispecia8091,2024-07-01T15:00:58Z,0,Kitna jaanta hain ye hindu dharm ko ye kisi se chupa nahi hain ......,uX7xsHsmSSo,TRUE
@prathmeshsingh9699,2024-07-01T15:00:43Z,16,Thanks I voted for the right person Congress,uX7xsHsmSSo,TRUE
@LilydailiamLily,2024-07-01T15:00:29Z,0,Thanks Rahul Gandhi,uX7xsHsmSSo,TRUE
@venugopalreddychukka2112,2024-07-01T15:00:25Z,0,But this opposition is formed only by spreading fake news. This is originally fake opposition,uX7xsHsmSSo,TRUE
@RM-pm1cg,2024-07-01T15:00:12Z,0,Handsome with brain Rahul,uX7xsHsmSSo,TRUE
@harininaidu2676,2024-07-01T14:59:52Z,0,Kick him out of India to Italy,uX7xsHsmSSo,TRUE
@BijayGaming06,2024-07-01T14:59:39Z,0,Rahul Gandhi destroyed the parliament,uX7xsHsmSSo,TRUE
@itsvvdvanviharidas8899,2024-07-01T14:59:37Z,1,"Rahul Gandhi ko padha ke bheja bolne ko...iss pappu ka khud ka dimag nahi hai....Anteno maino issko PM banana chahti hai , pure public bewakoof banake",uX7xsHsmSSo,TRUE
@a.k.matiqurrahman8953,2024-07-01T14:59:33Z,0,"Crazy delirium, all crazy",uX7xsHsmSSo,TRUE
@harininaidu2676,2024-07-01T14:59:09Z,0,Why this joker in parliament,uX7xsHsmSSo,TRUE
@mahabodhi650,2024-07-01T14:59:08Z,0,Wah what a speach rahul ji,uX7xsHsmSSo,TRUE
@somdevsharma8595,2024-07-01T14:59:08Z,0,If a country requires a strong opposition then they also must show true facts and figures you can't blindly trust on What the leaders of opposition say .As today in the session of lok sabha Rahul Gandhi only potraited the wrong facts,uX7xsHsmSSo,TRUE
@Shyammamu135swagbros,2024-07-01T14:59:06Z,0,"It is worrest discussion what speaker is doing this, delete this,
There is no one can right to talk about relegion in the house",uX7xsHsmSSo,TRUE
@DhruvParmar-gm4ke,2024-07-01T14:59:02Z,1,"We should have a UPSC level of exam for all public positions including Prime minister, Chief Ministers, MP's and all other positions. Only then will our country come out of these useless hindu vs Muslim, India vs Pakistan debates and focus on actual development and economy.",uX7xsHsmSSo,TRUE
@Kelly_Debbarma,2024-07-01T14:58:49Z,0,Rahul is better than modi,uX7xsHsmSSo,TRUE
@abhispecia8091,2024-07-01T14:58:42Z,1,Kitna Mc aadmi hain ye jab stalin ka launda sanatan dharm ko khatam karne ki bol raha tha gaaliya de raha tha hinduao ko malaria bol raha tha humare dharm ko tab is pappu ne ek baar bhi iska oppose nahi kiya aur aaj ye aaya hain yaha gyaan bakarne....ho gaya battadhar desh ka,uX7xsHsmSSo,TRUE
@Krishnathalari,2024-07-01T14:58:36Z,0,Why slogan's... U keep calm....,uX7xsHsmSSo,TRUE
@subratajana2220,2024-07-01T14:58:29Z,0,"Pappu u are not a hindu , you are not a complete indian , ask the bar dancer soniya .",uX7xsHsmSSo,TRUE
@balachandrashettyrajushett8405,2024-07-01T14:58:12Z,0,Pappu thumara dadi khya khiyatha emergency key samay yakaro thumara mathaji sey pucho,uX7xsHsmSSo,TRUE
@nikriting8194,2024-07-01T14:58:09Z,0,Rahul ji the greatest photographer,uX7xsHsmSSo,TRUE
@urlong4971,2024-07-01T14:58:09Z,0,Lah jot beit,uX7xsHsmSSo,TRUE
@bosslady6233,2024-07-01T14:57:53Z,18,"Raga rocked
Birla shocked",uX7xsHsmSSo,TRUE
@praveensebastian-wi8to,2024-07-01T14:57:50Z,0,"Modi is unfit for democracy and the country . Master of Lies , Corrupt- PM Care , Electoral Bonds, Criminal Records- Godhra, Manipur, Canada killing, Loya kiiling, , Communal - You are the one mentioned by LOP",uX7xsHsmSSo,TRUE
@Bandawaaz,2024-07-01T14:57:47Z,0,Rahul ji Hindu ki vyakhya batane sansad jate ho aur kuch kam dhanda nahi h,uX7xsHsmSSo,TRUE
@dennistaraporewala,2024-07-01T14:57:39Z,19,Rahul spoke really well. Soon to be PM.,uX7xsHsmSSo,TRUE
@ajaykumarbiswal4217,2024-07-01T14:57:21Z,0,Rahul baba has started giving pravachan.,uX7xsHsmSSo,TRUE
@SheetalMishra-zj9mp,2024-07-01T14:57:16Z,0,Ab ye gadha bataaigaa Hindu kya hota hai.Shame on Rahul,uX7xsHsmSSo,TRUE
@subhajitsaha7331,2024-07-01T14:57:15Z,0,Rahul Gandhi.... The Man...BJP is not the representative of whole  Hindu Community I am a Hindu not Supporter of Fake Hinduism...it is crystal clear that BJp's hindutoo is a fake Hinduism....propaganda...,uX7xsHsmSSo,TRUE
@Kelly_Debbarma,2024-07-01T14:56:58Z,39,I loved my India n I am a proud Christian,uX7xsHsmSSo,TRUE
@anilsaini3422,2024-07-01T14:56:34Z,0,Ab congtiotion kha gya,uX7xsHsmSSo,TRUE
@69bungo,2024-07-01T14:56:17Z,0,All religions originated from Samaniya traditions which is Buddhism,uX7xsHsmSSo,TRUE
@saveearthsaveliv,2024-07-01T14:56:16Z,0,Stand with rahul. Bjp has been spreading hatred against congress a lot more this day,uX7xsHsmSSo,TRUE
@shekusanuh2039,2024-07-01T14:56:11Z,0,Rahul,uX7xsHsmSSo,TRUE
@ಶಿಕ್ಷಣ-ಫ3ಝ,2024-07-01T14:55:52Z,0,Whaaaa best rahul,uX7xsHsmSSo,TRUE
@Kelly_Debbarma,2024-07-01T14:55:45Z,0,Modiless,uX7xsHsmSSo,TRUE
@pipenthunglotha6263,2024-07-01T14:55:45Z,0,Sir Rahul don't speak stupid language.,uX7xsHsmSSo,TRUE
@vyworld17,2024-07-01T14:55:40Z,0,"This is what actually we don't need in parliament. Arrey, Rahul abhi tho sudhar jao bhai.",uX7xsHsmSSo,TRUE
@Cosmicasteroid,2024-07-01T14:55:23Z,0,Tight opposition,uX7xsHsmSSo,TRUE
@shrih8891,2024-07-01T14:55:22Z,0,"You are expanding your horizon of being ignorant Mr Rahul. Please have some review yourself, be mature. While interpretation you have the right to do, but it should be in a level of acceptable. should not look like you are making fun on Hindu gods.",uX7xsHsmSSo,TRUE
@ajeetchaurasiya858,2024-07-01T14:55:15Z,0,Rahul Gandhi Jis tarah se Bhagwaan Shiv ka Image hai jo sansad me dikha rahe hai us tarah se lag raha hai ki Mr Rahul Gandhi kisi Hindu samaj ko bat rahe hai.. Same on Mr rahul gandhi. Jo bhagwaan shiv ka galat photo bata rahe hai.,uX7xsHsmSSo,TRUE
@zious6434,2024-07-01T14:55:15Z,0,Unfit to be a opposition leader.,uX7xsHsmSSo,TRUE
@tousifislam6415,2024-07-01T14:55:09Z,0,Rahul Gandhi me dum hai bhai,uX7xsHsmSSo,TRUE
@dhawall184,2024-07-01T14:55:09Z,0,"Aur badhao petrol, cylinder, anaj, sabji ke bhav ..janta maaf nahi karti..woh saja deti hai",uX7xsHsmSSo,TRUE
@balajisuchendra8257,2024-07-01T14:54:55Z,0,Opposition is just to shouting no matter how much ever he tries Rahul cannot become better narrator then modi,uX7xsHsmSSo,TRUE
@user-sd7om2mx1g,2024-07-01T14:54:53Z,0,Pappu rahul You are real poisonous snake for our country,uX7xsHsmSSo,TRUE
@JayveerS123,2024-07-01T14:54:39Z,1,"99 seat aane pe ye aapni okat dikha raha hai or ye log modi ko bol rahe hai ahnkari, rahul gandhi m 99 seat aane ka ahkanar dikh raha hai",uX7xsHsmSSo,TRUE
@mahendarrawat753,2024-07-01T14:54:37Z,0,Pity on this comment section... Rahul clearly said those who said who follow Hinduism which is wrong,uX7xsHsmSSo,TRUE
@ShahbazKhan-ng7io,2024-07-01T14:54:36Z,0,How much Modi will use hindu to benifit,uX7xsHsmSSo,TRUE
@Shabbirkhan-pv6tk,2024-07-01T14:54:21Z,0,He never told anything to hindus.,uX7xsHsmSSo,TRUE
@shadows6101,2024-07-01T14:54:01Z,1,"Rahul himself needs to dig his religion source, he doesn't know his knowledge of his religion and talks about others",uX7xsHsmSSo,TRUE
@thakurks,2024-07-01T14:53:56Z,0,Kya bole jaa raha hai ye. Kuch bhi relation nikal raha hai shivji and other religion's images and congress symbol mein. aise to kisi ko thapad marte hain usme bhi abhay mudra hai. kisi ko rokne ke liye bhi bolte hain abhay mudra se.,uX7xsHsmSSo,TRUE
@subratajana2220,2024-07-01T14:53:44Z,0,"Imran khan also said -"" ghabrana nahi """,uX7xsHsmSSo,TRUE
@bdonchina,2024-07-01T14:53:38Z,0,Rahul Gandhi jindabad,uX7xsHsmSSo,TRUE
@chinmoykantidebnath3471,2024-07-01T14:53:33Z,28,Its the Beauty of democracy.,uX7xsHsmSSo,TRUE
@Timeiseverything007,2024-07-01T14:53:28Z,0,Speaker sir is partial,uX7xsHsmSSo,TRUE
